941.644	0.0019069		941.644	1.78E+14
944.344	0.00189393		944.344	1.50E+14
947.045	0.00188128		947.045	1.67E+14
949.746	0.00186889		949.746	8.97E+13
952.446	0.00185694		952.446	1.16E+14
955.147	0.00184525		955.147	1.53E+14
957.847	0.00183386		957.847	2.01E+14
960.548	0.00182274		960.548	2.07E+14
963.249	0.00181186		963.249	2.28E+14
965.949	0.00180123		965.949	2.31E+14
968.65	0.00179099		968.65	3.17E+14
971.35	0.00178082		971.35	3.30E+14
974.051	0.00177091		974.051	2.65E+14
976.751	0.00176129		976.751	2.89E+14
979.452	0.00175186		979.452	2.86E+14
982.153	0.00174267		982.153	3.17E+14
984.853	0.00173352		984.853	3.22E+14
987.554	0.00172462		987.554	3.41E+14
990.254	0.00171598		990.254	3.44E+14
992.955	0.0017074		992.955	3.46E+14
995.656	0.00169898		995.656	3.53E+14
998.356	0.00169072		998.356	3.49E+14
1001.06	0.00168253		1001.06	3.52E+14
1003.76	0.00167447		1003.76	3.47E+14
1006.46	0.00166653		1006.46	3.44E+14
1009.16	0.00165871		1009.16	3.43E+14
1011.86	0.001651		1011.86	3.44E+14
1014.56	0.00164339		1014.56	3.42E+14
1017.26	0.00163587		1017.26	3.40E+14
1019.96	0.00162843		1019.96	3.37E+14
1022.66	0.00162108		1022.66	3.36E+14
1025.36	0.00161379		1025.36	3.39E+14
1028.06	0.00160656		1028.06	3.38E+14
1030.76	0.00159938		1030.76	3.36E+14
1033.46	0.00159225		1033.46	3.31E+14
1036.16	0.00158516		1036.16	3.35E+14
1038.86	0.00157809		1038.86	3.33E+14
1041.57	0.00157106		1041.57	3.32E+14
1044.27	0.00156403		1044.27	3.31E+14
1046.97	0.00155702		1046.97	3.26E+14
1049.67	0.00155001		1049.67	3.26E+14
1052.37	0.00154299		1052.37	3.25E+14
1055.07	0.00153596		1055.07	3.25E+14
1057.77	0.00152893		1057.77	3.22E+14
1060.47	0.00152191		1060.47	3.17E+14
1063.17	0.00151492		1063.17	3.14E+14
1065.87	0.00150793		1065.87	3.13E+14
1068.57	0.00150091		1068.57	3.04E+14
1071.27	0.0014939		1071.27	3.15E+14
1073.97	0.00148691		1073.97	3.17E+14
1076.67	0.00147993		1076.67	3.12E+14
1079.37	0.00147295		1079.37	3.10E+14
1082.07	0.00146592		1082.07	3.04E+14
1084.77	0.00145884		1084.77	3.06E+14
1087.48	0.00145171		1087.48	3.01E+14
1090.18	0.00144454		1090.18	2.90E+14
1092.88	0.00143732		1092.88	2.68E+14
1095.58	0.00143007		1095.58	2.60E+14
1098.28	0.00142283		1098.28	2.60E+14
1100.98	0.00141559		1100.98	2.61E+14
1103.68	0.00140834		1103.68	2.42E+14
1106.38	0.00140105		1106.38	2.22E+14
1109.08	0.00139373		1109.08	2.23E+14
1111.78	0.00138641		1111.78	2.15E+14
1114.48	0.00137905		1114.48	1.52E+14
1117.18	0.00137159		1117.18	5.08E+13
1119.88	0.00136404		1119.88	7.06E+13
1122.58	0.00135648		1122.58	5.60E+13
1125.28	0.001349		1125.28	6.38E+13
1127.98	0.00134151		1127.98	5.42E+13
1130.68	0.00133392		1130.68	1.26E+14
1133.39	0.00132623		1133.39	6.05E+13
1136.09	0.00131853		1136.09	7.96E+13
1138.79	0.00131084		1138.79	1.52E+14
1141.49	0.00130316		1141.49	1.04E+14
1144.19	0.00129548		1144.19	5.40E+13
1146.89	0.00128774		1146.89	3.01E+13
1149.59	0.00127993		1149.59	7.85E+13
1152.29	0.00127207		1152.29	1.42E+14
1154.99	0.0012642		1154.99	1.73E+14
1157.69	0.00125635		1157.69	1.73E+14
1160.39	0.00124848		1160.39	1.70E+14
